% Supporting datasets from Abatzoglou and Williams, Impact of anthropogenic climate change on wildfire across western US forests, PNAS201607171
% data from NCEP-NCAR reanalysis
% Z and Z_NOACC refer to standardized fuel aridity indices calculated across forested regions only using the primary gridded datasets of Abatzoglou (2013) and PRISM
% ZH and ZH_NOACC refer to the percent of forested land with fuel aridity exceeding 1 sigma
% FWSL and FWSL_NOACC refer to the fire weather season length expressed as a percent of normal from 1981-2010 NOACC baseline, data averaged over forested region
% HFD and HFD_NOACC refer to the number of days per year with fire danger indices exceedin the 1981-2010 95th percentile as derived from the 1981-2010 NOACC baseline, data averaged over forested region
% NOACC refers to metrics calculated after excluding the anthropogenic climate signal
% NaN refers to no data for the given metric and year

year, Z PDSI, Z FWI, Z ERC, Z FFDI, Z ETo, Z CWD, Z KBDI, Z VPD, Z MEAN, ZH PDSI, ZH FWI, ZH ERC, ZH FFDI, ZH ETo, ZH CWD, ZH KBDI, ZH VPD, ZH MEAN, FWSL KBDI, FWSL FFDI, FWSL FWI, FWSL ERC, FWSL MEAN, HFD KBDI, HFD FFDI, HFD FWI, HFD ERC, HFD MEAN, Z_NOACC PDSI, Z_NOACC FWI, Z_NOACC ERC, Z_NOACC FFDI, Z_NOACC ETo, Z_NOACC CWD, Z_NOACC KBDI, Z_NOACC VPD, Z_NOACC MEAN, ZH_NOACC PDSI, ZH_NOACC FWI, ZH_NOACC ERC, ZH_NOACC FFDI, ZH_NOACC ETo, ZH_NOACC CWD, ZH_NOACC KBDI, ZH_NOACC VPD, ZH_NOACC MEAN, FWSL_NOACC KBDI, FWSL_NOACC FFDI, FWSL_NOACC FWI, FWSL_NOACC ERC, FWSL_NOACC MEAN, HFD_NOACC KBDI, HFD_NOACC FFDI, HFD_NOACC FWI, HFD_NOACC ERC, HFD_NOACC MEAN,
1979, 0.46, 0.55, 0.58, 1.14, 1.22, 0.91, 0.81, 1.19, 0.86, 14.3, 25.0, 21.4, 64.3, 78.6, 42.9, 35.7, 75.0, 44.6, 153.4, 136.0, 111.9, 112.4, 128.4, 27.9, 27.6, 20.2, 24.3, 25.0, 0.43, 0.49, 0.58, 0.99, 0.92, 0.80, 0.63, 1.00, 0.73, 10.7, 21.4, 25.0, 64.3, 57.1, 39.3, 28.6, 53.6, 37.5, 147.2, 134.0, 111.3, 112.4, 126.2, 23.3, 26.8, 19.8, 24.4, 23.6
1980, -0.28, -0.21, -0.26, -0.24, 0.06, 0.02, 0.19, -0.34, -0.13,  0.0, 14.3, 10.7, 17.9, 10.7,  7.1, 14.3, 17.9, 11.6, 119.4, 103.5, 101.8, 93.7, 104.6, 27.1, 20.6, 19.5, 21.5, 22.2, -0.33, -0.24, -0.27, -0.38, -0.26, -0.07, 0.03, -0.50, -0.25,  0.0, 14.3, 10.7, 17.9,  7.1,  7.1, 10.7, 14.3, 10.3, 114.7, 100.9, 100.5, 93.2, 102.3, 22.4, 19.6, 19.1, 21.5, 20.7 
1981, 0.02, 0.22, 0.08, 0.46, 0.40, 0.13, 0.65, 0.46, 0.30, 14.3, 10.7, 10.7,  7.1, 14.3,  7.1, 35.7, 14.3, 14.3, 113.2, 107.4, 100.5, 90.3, 102.9, 35.1, 24.6, 18.0, 26.6, 26.1, -0.03, 0.17, 0.07, 0.30, 0.06, 0.03, 0.48, 0.26, 0.17, 14.3, 10.7,  7.1,  7.1,  7.1,  3.6, 25.0,  7.1, 10.3, 108.8, 105.2, 98.8, 90.3, 100.8, 31.0, 23.2, 17.5, 26.0, 24.4
1982, -0.44, -0.38, -0.14, -0.05, -0.23, -0.33, 0.22, -0.18, -0.19,  0.0,  0.0,  0.0, 10.7,  3.6,  3.6, 21.4,  7.1,  5.8, 97.7, 97.0, 88.1, 89.6, 93.1, 23.1, 18.3, 15.6, 14.0, 17.8, -0.52, -0.43, -0.15, -0.21, -0.56, -0.44, 0.03, -0.38, -0.33,  0.0,  0.0,  0.0, 10.7,  0.0,  0.0, 10.7,  3.6,  3.1, 93.0, 93.3, 86.2, 89.0, 90.4, 19.3, 17.5, 15.1, 13.4, 16.3 
1983, -1.01, -0.51, -0.76, -0.60, -0.45, -0.71, -0.13, -0.57, -0.59,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  7.1,  0.0,  0.9, 99.5, 78.6, 83.4, 86.9, 87.1, 21.0, 13.0, 15.3,  5.5, 13.7, -1.09, -0.59, -0.78, -0.77, -0.82, -0.84, -0.33, -0.79, -0.75,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.6,  0.0,  0.4, 94.5, 76.2, 81.6, 86.8, 84.8, 17.1, 12.3, 14.9,  4.8, 12.3 
1984, -0.90, 0.04, -0.70, -0.43, -0.47, -0.74, 0.04, -0.46, -0.45,  0.0, 28.6,  0.0,  0.0,  3.6,  0.0, 21.4,  3.6,  7.1, 102.8, 95.4, 98.9, 85.5, 95.6, 23.8, 16.8, 18.8, 15.2, 18.7, -0.98, -0.03, -0.72, -0.63, -0.86, -0.87, -0.17, -0.70, -0.62,  0.0, 28.6,  0.0,  0.0,  0.0,  0.0, 14.3,  0.0,  5.4, 97.3, 91.6, 96.7, 85.4, 92.7, 19.5, 15.2, 18.2, 13.9, 16.7 
1985, 0.43, 0.36, 0.30, 0.61, 0.82, 0.24, 0.20, 0.79, 0.47, 39.3, 14.3,  0.0, 21.4, 28.6, 10.7, 10.7, 35.7, 20.1, 105.4, 117.6, 112.9, 94.8, 107.7, 17.8, 24.8, 20.5, 19.1, 20.5, 0.34, 0.27, 0.27, 0.39, 0.42, 0.11, -0.04, 0.51, 0.28, 35.7, 14.3,  0.0, 14.3,  0.0,  7.1,  3.6, 10.7, 10.7, 97.2, 113.3, 110.0, 94.3, 103.7, 13.8, 22.6, 19.7, 18.5, 18.7
1986, 0.08, -0.10, -0.13, -0.05, 0.31, -0.18, 0.13, 0.03, 0.01,  0.0,  3.6,  0.0,  0.0,  3.6,  0.0, 14.3,  0.0,  2.7, 86.6, 93.5, 97.1, 88.3, 91.4, 18.2, 20.8, 17.7, 16.0, 18.1, -0.05, -0.21, -0.17, -0.27, -0.11, -0.33, -0.11, -0.27, -0.19,  0.0,  3.6,  0.0,  0.0,  0.0,  0.0,  7.1,  0.0,  1.3, 80.0, 90.3, 93.8, 87.6, 87.9, 13.6, 19.1, 17.0, 14.5, 16.1 
1987, 0.51, 0.16, 0.56, 0.81, 1.31, 0.92, 0.43, 0.99, 0.71, 35.7, 28.6, 32.1, 35.7, 60.7, 35.7, 28.6, 42.9, 37.5, 144.7, 120.5, 102.1, 107.9, 118.8, 35.2, 25.2, 17.3, 33.4, 27.8, 0.39, 0.04, 0.51, 0.54, 0.89, 0.75, 0.14, 0.64, 0.49, 28.6, 21.4, 32.1, 32.1, 39.3, 35.7, 17.9, 35.7, 30.4, 133.1, 115.1, 98.6, 107.4, 113.5, 28.9, 23.2, 16.4, 31.6, 25.0
1988, 0.31, 0.33, 0.09, 0.94, 0.76, 0.40, 0.73, 0.57, 0.52, 21.4, 21.4, 10.7, 60.7, 50.0, 35.7, 46.4, 35.7, 35.3, 133.8, 121.5, 116.0, 102.9, 118.5, 41.2, 29.2, 22.9, 33.0, 31.6, 0.20, 0.20, 0.03, 0.65, 0.29, 0.21, 0.48, 0.21, 0.29, 17.9,  3.6, 10.7, 46.4, 32.1, 17.9, 35.7, 17.9, 22.8, 126.0, 116.9, 112.3, 102.4, 114.4, 34.8, 26.9, 21.7, 31.2, 28.7 
1989, 0.59, 0.14, 0.29, 0.26, 0.89, 0.52, -0.08, 0.37, 0.37, 10.7,  7.1,  7.1, 14.3, 25.0, 17.9,  7.1, 10.7, 12.5, 97.3, 98.6, 97.7, 107.2, 100.2, 12.1, 17.6, 18.1, 12.8, 15.2, 0.49, -0.02, 0.24, -0.03, 0.42, 0.33, -0.40, -0.01, 0.13, 10.7,  7.1,  7.1, 10.7, 17.9, 14.3,  0.0,  3.6,  8.9, 81.6, 90.4, 93.9, 106.5, 93.1,  7.9, 16.0, 17.2, 11.4, 13.1
1990, 0.14, -0.16, -0.25, 0.46, 0.82, 0.08, 0.13, 0.73, 0.24, 14.3,  7.1,  3.6, 25.0, 28.6, 14.3, 14.3, 32.1, 17.4, 117.1, 117.4, 105.5, 96.1, 109.0, 23.1, 25.5, 19.4, 17.4, 21.3, 0.07, -0.31, -0.31, 0.15, 0.31, -0.11, -0.21, 0.28, -0.02,  7.1,  7.1,  3.6, 14.3,  7.1,  3.6, 10.7, 14.3,  8.5, 104.3, 110.1, 102.0, 95.2, 102.9, 14.4, 21.7, 18.2, 14.7, 17.3 
1991, 0.07, 0.24, 0.33, 0.59, 0.07, 0.48, 0.55, 0.77, 0.39,  7.1, 10.7, 10.7, 28.6,  3.6, 14.3, 17.9, 28.6, 15.2, 140.3, 124.3, 114.5, 105.0, 121.0, 37.6, 23.9, 20.8, 32.9, 28.8, -0.01, 0.05, 0.26, 0.25, -0.46, 0.28, 0.20, 0.33, 0.11,  3.6,  7.1, 10.7, 14.3,  0.0,  3.6, 10.7, 17.9,  8.5, 126.1, 115.1, 107.7, 104.3, 113.3, 27.4, 20.2, 19.5, 29.8, 24.2 
1992, 0.22, -0.34, -0.13, 0.07, 1.02, -0.14, -0.05, 0.30, 0.12, 42.9, 14.3, 10.7, 28.6, 50.0, 17.9, 10.7, 32.1, 25.9, 98.5, 96.0, 79.9, 91.0, 91.4, 13.3, 17.8, 13.3, 15.1, 14.9, 0.11, -0.52, -0.21, -0.25, 0.46, -0.33, -0.39, -0.17, -0.16, 42.9, 14.3, 10.7, 14.3, 32.1, 14.3,  7.1, 32.1, 21.0, 82.5, 89.8, 74.1, 90.1, 84.1,  5.4, 15.3, 12.2, 13.6, 11.7 
1993, -1.05, -0.99, -1.27, -0.82, -0.49, -1.00, -0.51, -0.97, -0.89,  0.0,  7.1,  0.0,  3.6, 10.7,  0.0,  7.1,  3.6,  4.0, 78.1, 74.4, 75.7, 77.3, 76.4, 16.0, 14.3, 12.7, 14.3, 14.3, -1.14, -1.16, -1.36, -1.13, -1.08, -1.17, -0.83, -1.37, -1.15,  0.0,  7.1,  0.0,  3.6,  0.0,  0.0,  3.6,  0.0,  1.8, 67.5, 68.4, 72.0, 76.4, 71.1, 10.7, 12.8, 11.4, 12.9, 12.0 
1994, 0.64, 0.39, 0.59, 0.87, 1.21, 0.75, 1.31, 1.00, 0.85,  7.1, 21.4, 14.3, 57.1, 71.4, 28.6, 67.9, 57.1, 40.6, 148.7, 126.5, 114.6, 107.7, 124.4, 48.8, 25.5, 20.4, 32.0, 31.7, 0.49, 0.20, 0.48, 0.47, 0.61, 0.50, 0.94, 0.44, 0.52,  0.0, 14.3, 10.7, 17.9, 17.9, 14.3, 42.9, 21.4, 17.4, 137.9, 117.5, 108.7, 106.9, 117.7, 38.0, 21.0, 18.9, 27.8, 26.4
1995, -0.31, 0.20, -0.08, 0.28, 0.46, 0.11, 0.26, 0.48, 0.18,  7.1, 17.9, 14.3, 21.4, 21.4,  3.6, 14.3, 28.6, 16.1, 115.7, 107.1, 114.0, 104.2, 110.3, 27.8, 21.1, 22.4, 20.5, 23.0, -0.44, -0.01, -0.19, -0.12, -0.16, -0.15, -0.16, -0.08, -0.16,  3.6, 10.7, 14.3,  3.6, 14.3,  0.0,  7.1, 17.9,  8.9, 101.1, 97.1, 107.6, 103.1, 102.2, 15.8, 17.3, 20.9, 16.9, 17.7 
1996, 0.30, 1.01, 0.79, 1.35, 1.15, 0.89, 0.98, 1.56, 1.00, 17.9, 57.1, 46.4, 75.0, 53.6, 53.6, 50.0, 89.3, 55.4, 135.7, 139.4, 129.4, 113.7, 129.5, 35.9, 31.5, 24.9, 38.1, 32.6, 0.21, 0.76, 0.66, 0.87, 0.50, 0.63, 0.54, 0.95, 0.64, 17.9, 50.0, 42.9, 42.9, 21.4, 42.9, 28.6, 50.0, 37.1, 118.9, 128.8, 122.2, 112.1, 120.5, 25.8, 26.6, 22.7, 33.5, 27.2
1997, -0.93, -0.84, -1.02, -0.86, -0.04, -0.83, -0.60, -0.21, -0.67,  0.0,  7.1,  0.0,  0.0,  7.1,  3.6,  0.0,  7.1,  3.1, 66.0, 78.9, 73.9, 76.9, 73.9,  7.6, 13.1, 14.1,  5.4, 10.0, -1.06, -1.05, -1.14, -1.24, -0.71, -1.06, -1.02, -0.83, -1.01,  0.0,  0.0,  0.0,  0.0,  3.6,  3.6,  0.0,  3.6,  1.3, 52.9, 69.1, 69.2, 75.0, 66.5,  3.8,  9.3, 12.6,  3.5,  7.3 
1998, -0.63, -0.28, -0.39, 0.19, 0.70, -0.01, 0.71, 0.55, 0.11, 10.7, 10.7, 14.3, 21.4, 35.7, 14.3, 25.0, 25.0, 19.6, 134.4, 107.6, 97.8, 94.2, 108.5, 35.9, 22.8, 18.4, 19.9, 24.2, -0.80, -0.52, -0.51, -0.26, -0.01, -0.28, 0.26, -0.14, -0.28,  7.1,  7.1, 14.3, 14.3, 17.9, 14.3, 17.9, 14.3, 13.4, 121.4, 94.4, 91.0, 92.6, 99.9, 25.0, 18.7, 16.8, 16.5, 19.2
1999, -0.01, 0.49, 0.02, 0.29, -0.13, 0.39, 0.06, 0.30, 0.18,  7.1, 35.7,  0.0, 17.9,  0.0, 14.3,  3.6, 10.7, 11.2, 124.1, 119.7, 122.7, 118.5, 121.3, 13.8, 21.6, 23.2, 22.7, 20.3, -0.27, 0.19, -0.12, -0.20, -0.89, 0.06, -0.50, -0.34, -0.26,  3.6, 10.7,  0.0,  0.0,  0.0,  3.6,  0.0,  0.0,  2.2, 98.2, 104.6, 114.0, 116.8, 108.4,  4.1, 15.8, 20.6, 18.8, 14.8 
2000, 0.95, 1.06, 0.93, 0.88, 1.39, 0.91, 1.15, 1.12, 1.05, 50.0, 50.0, 50.0, 42.9, 57.1, 50.0, 53.6, 46.4, 50.0, 128.5, 123.2, 123.8, 113.4, 122.2, 37.7, 22.0, 23.9, 25.1, 27.2, 0.77, 0.77, 0.77, 0.37, 0.62, 0.56, 0.66, 0.40, 0.61, 39.3, 35.7, 42.9, 25.0, 25.0, 28.6, 35.7, 21.4, 31.7, 111.7, 107.5, 114.7, 110.8, 111.2, 26.2, 17.0, 21.4, 20.0, 21.1
2001, 1.37, 0.68, 0.95, 0.76, 1.14, 0.89, 0.84, 1.18, 0.98, 78.6, 42.9, 53.6, 53.6, 67.9, 46.4, 42.9, 67.9, 56.7, 138.6, 117.0, 112.3, 115.4, 120.8, 29.2, 19.1, 20.1, 23.7, 23.0, 1.13, 0.38, 0.79, 0.22, 0.36, 0.52, 0.25, 0.41, 0.51, 67.9, 17.9, 46.4, 10.7, 14.3, 25.0, 28.6, 28.6, 29.9, 112.6, 100.5, 101.8, 113.5, 107.1, 18.3, 13.6, 17.7, 17.8, 16.9 
2002, 0.91, 1.14, 0.94, 1.00, 1.17, 1.25, 0.66, 1.33, 1.05, 42.9, 50.0, 46.4, 46.4, 50.0, 53.6, 32.1, 53.6, 46.9, 118.5, 118.8, 126.5, 126.3, 122.5, 33.1, 25.2, 24.5, 29.1, 28.0, 0.75, 0.80, 0.76, 0.42, 0.38, 0.89, 0.10, 0.54, 0.58, 28.6, 42.9, 42.9, 28.6, 32.1, 46.4, 17.9, 28.6, 33.5, 96.2, 102.1, 116.2, 123.9, 109.6, 21.1, 19.2, 21.8, 23.0, 21.3 
2003, 1.02, 1.37, 1.00, 1.62, 1.46, 1.63, 1.39, 1.85, 1.42, 67.9, 85.7, 50.0, 78.6, 75.0, 89.3, 67.9, 85.7, 75.0, 156.6, 141.6, 142.1, 120.5, 140.2, 42.7, 34.9, 28.4, 34.0, 35.0, 0.83, 1.03, 0.82, 0.98, 0.63, 1.24, 0.85, 0.97, 0.92, 50.0, 57.1, 46.4, 53.6, 46.4, 71.4, 42.9, 57.1, 53.1, 140.0, 127.6, 130.0, 118.5, 129.0, 32.0, 26.9, 25.2, 27.3, 27.9
2004, 0.29, -0.49, -0.50, -0.42, 0.96, -0.38, -0.03, 0.01, -0.07, 17.9,  7.1,  3.6,  3.6, 53.6,  3.6, 14.3, 10.7, 14.3, 84.1, 87.8, 80.4, 79.2, 82.9, 16.7, 13.9, 14.0,  8.2, 13.2, 0.06, -0.78, -0.67, -0.93, 0.06, -0.73, -0.56, -0.82, -0.55,  7.1,  3.6,  0.0,  0.0, 10.7,  0.0, 10.7,  0.0,  4.0, 67.0, 70.9, 71.3, 76.8, 71.5,  6.1,  9.7, 11.9,  4.5,  8.1 
2005, -0.58, -0.14, -0.45, 0.05, 0.52, -0.38, 0.19, 0.23, -0.07,  0.0,  3.6,  0.0,  3.6, 39.3,  0.0, 17.9,  7.1,  8.9, 93.9, 102.8, 95.4, 92.7, 96.2, 28.0, 22.5, 17.1, 20.3, 22.0, -0.76, -0.45, -0.63, -0.53, -0.37, -0.71, -0.35, -0.59, -0.55,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  7.1,  0.0,  0.9, 81.7, 89.8, 84.5, 90.7, 86.7, 12.4, 16.2, 14.9, 14.0, 14.4 
2006, 0.33, 0.58, 0.47, 1.27, 1.32, 0.73, 0.92, 1.41, 0.88,  7.1, 39.3, 46.4, 75.0, 64.3, 53.6, 67.9, 75.0, 53.6, 133.0, 132.5, 126.6, 112.6, 126.2, 38.8, 30.4, 24.2, 34.0, 31.8, 0.14, 0.20, 0.27, 0.57, 0.42, 0.34, 0.31, 0.48, 0.34,  3.6, 14.3, 28.6, 53.6, 28.6,  7.1, 21.4, 42.9, 25.0, 108.7, 118.3, 115.3, 110.7, 113.2, 21.6, 22.8, 21.4, 27.0, 23.2
2007, 1.00, 1.07, 1.21, 1.29, 1.83, 1.41, 1.07, 1.62, 1.31, 57.1, 50.0, 60.7, 64.3, 71.4, 64.3, 53.6, 64.3, 60.7, 137.4, 124.4, 130.1, 124.5, 129.1, 37.5, 28.3, 25.2, 26.8, 29.5, 0.77, 0.68, 1.00, 0.59, 0.89, 0.95, 0.37, 0.66, 0.74, 50.0, 42.9, 53.6, 42.9, 46.4, 46.4, 39.3, 42.9, 45.5, 111.8, 107.5, 118.8, 122.4, 115.1, 25.3, 21.4, 22.1, 22.6, 22.8 
2008, 0.91, 0.82, 0.64, 0.94, 0.58, 0.89, 0.55, 0.98, 0.79, 50.0, 35.7, 21.4, 32.1, 32.1, 32.1, 28.6, 42.9, 34.4, 110.8, 124.0, 124.4, 117.5, 119.2, 22.0, 26.1, 22.6, 24.2, 23.7, 0.64, 0.42, 0.43, 0.25, -0.41, 0.43, -0.16, 0.09, 0.21, 21.4, 17.9, 17.9, 14.3,  0.0, 14.3, 10.7, 10.7, 13.4, 81.1, 103.6, 110.9, 115.6, 102.8,  8.4, 19.2, 18.8, 15.7, 15.5 
2009, 0.66, 0.66, 0.59, 0.99, 1.17, 0.44, 1.01, 1.43, 0.87, 25.0, 32.1, 39.3, 46.4, 60.7, 28.6, 50.0, 71.4, 44.2, 125.3, 123.9, 118.4, 106.1, 118.4, 32.4, 23.1, 20.7, 24.0, 25.0, 0.37, 0.27, 0.38, 0.31, 0.18, 0.00, 0.30, 0.42, 0.28,  7.1, 17.9, 21.4, 14.3,  3.6, 10.7, 28.6, 17.9, 15.2, 100.3, 102.8, 104.6, 103.4, 102.8, 17.3, 15.4, 18.0, 16.5, 16.8 
2010, -0.37, 0.02, -0.57, -0.27, -0.18, -0.44, -0.04, -0.21, -0.26, 14.3, 10.7,  0.0,  0.0,  7.1,  3.6,  3.6,  0.0,  4.9, 90.9, 100.3, 102.0, 94.8, 97.0, 15.8, 18.2, 18.8, 10.8, 15.9, -0.61, -0.34, -0.77, -0.88, -1.22, -0.83, -0.71, -1.08, -0.80,  0.0,  3.6,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.4, 66.6, 82.2, 91.4, 91.6, 82.9,  2.9, 11.6, 15.5,  6.0,  9.0 
2011, -0.26, 0.69, 0.17, 0.64, -0.11, 0.43, 0.91, 0.70, 0.40, 17.9, 32.1, 14.3, 50.0, 14.3, 25.0, 42.9, 42.9, 29.9, 133.3, 123.5, 123.8, 105.7, 121.6, 37.1, 24.2, 23.7, 34.7, 29.9, -0.52, 0.30, -0.05, -0.06, -1.15, 0.00, 0.17, -0.24, -0.19, 14.3, 17.9, 10.7, 14.3, 10.7, 14.3, 28.6, 10.7, 15.2, 106.2, 103.8, 111.8, 103.5, 106.3, 20.7, 18.0, 20.2, 27.6, 21.6 
2012, 0.38, 1.23, 1.17, 1.68, 1.51, 1.33, 1.60, 1.93, 1.35, 35.7, 64.3, 50.0, 75.0, 67.9, 53.6, 64.3, 82.1, 61.6, 176.3, 151.6, 148.4, 117.7, 148.5, 58.9, 33.4, 28.2, 56.0, 44.1, 0.09, 0.77, 0.93, 0.86, 0.46, 0.87, 0.80, 0.84, 0.70, 21.4, 42.9, 39.3, 46.4, 32.1, 46.4, 57.1, 46.4, 41.5, 157.7, 129.7, 132.9, 116.0, 134.1, 41.4, 23.0, 24.6, 48.5, 34.4
2013, 0.74, 0.12, 0.23, 0.30, 1.24, 0.41, 0.87, 0.87, 0.60, 46.4, 17.9, 21.4, 32.1, 71.4, 32.1, 46.4, 50.0, 39.7, 115.3, 114.0, 102.3, 104.1, 109.0, 33.6, 20.8, 20.5, 20.6, 23.9, 0.47, -0.32, 0.01, -0.38, 0.13, -0.05, 0.13, -0.24, -0.03, 35.7, 14.3, 21.4, 10.7, 10.7, 14.3, 21.4, 10.7, 17.4, 91.5, 93.4, 90.9, 100.8, 94.1, 15.9, 12.8, 17.0, 15.4, 15.3 
2014, 0.71, 0.68, 0.49, 0.69, 1.58, 0.82, 0.61, 1.42, 0.87, 42.9, 35.7, 21.4, 25.0, 82.1, 39.3, 25.0, 64.3, 42.0, 116.3, 117.3, 114.4, 110.2, 114.6, 27.4, 23.8, 24.2, 20.9, 24.1, 0.34, 0.23, 0.25, -0.06, 0.41, 0.29, -0.20, 0.25, 0.19, 25.0, 21.4, 10.7,  0.0, 17.9, 10.7,  7.1, 14.3, 13.4, 84.1, 98.9, 103.3, 106.5, 98.2, 11.5, 15.2, 20.5, 13.7, 15.2
2015, 1.13, 0.95, 1.02, 1.16, 2.23, 1.40, 1.36, 1.98, 1.40, 60.7, 53.6, 60.7, 64.3, 78.6, 75.0, 71.4, 78.6, 67.9, 150.9, 131.3, 117.3, 124.4, 131.0, 39.8, 24.1, 22.8, 28.1, 28.7, 0.80, 0.49, 0.78, 0.37, 1.05, 0.85, 0.48, 0.73, 0.69, 57.1, 35.7, 46.4, 14.3, 64.3, 57.1, 21.4, 42.9, 42.4, 114.5, 107.9, 103.8, 121.6, 112.0, 21.7, 16.2, 19.4, 20.1, 19.3 
